Year,Month,Day,Tmax(¡C),Tmin(¡C),PrecTotal (mm),Tavg
2096,9,1,20.17657852,11.47409439,0.082633324,15.82533646
2096,9,2,23.99869156,15.69559097,0.939234495,19.84714127
2096,9,3,27.37747574,15.10480118,0.030285083,21.24113846
2096,9,4,25.8419838,15.04663467,61.21327972,20.44430923
2096,9,5,18.28882217,12.89227676,0.645143151,15.59054947
2096,9,6,17.05957413,12.03949356,0,14.54953384
2096,9,7,21.63660049,12.30218887,0.040008575,16.96939468
2096,9,8,21.98364639,16.79849625,62.66767883,19.39107132
2096,9,9,20.93674088,10.83707047,21.1089325,15.88690567
2096,9,10,14.67212296,10.13489151,0.127191424,12.40350723
2096,9,11,17.17038345,8.442722321,0,12.80655289
2096,9,12,21.71692276,12.84921646,12.84569168,17.28306961
2096,9,13,19.86307144,13.35092545,0.83584547,16.60699844
2096,9,14,18.63724136,11.76492691,0,15.20108414
2096,9,15,18.15933609,14.04785538,8.937083244,16.10359573
2096,9,16,18.12201309,11.82464981,0,14.97333145
2096,9,17,19.29498672,10.39041519,0.018239707,14.84270096
2096,9,18,24.44781876,15.1246376,0.427375376,19.78622818
2096,9,19,22.42581558,10.75461197,24.9130249,16.59021378
2096,9,20,13.72247696,8.425479889,0,11.07397842
2096,9,21,11.26077652,7.696201324,8.699836731,9.478488922
2096,9,22,11.44827652,6.631473541,0,9.039875031
2096,9,23,12.86700821,7.582645416,0,10.22482681
2096,9,24,21.8215065,7.949985504,0,14.885746
2096,9,25,16.00445938,8.744052887,3.271122456,12.37425613
2096,9,26,11.54022598,8.087833405,1.108159542,9.814029694
2096,9,27,14.50244522,6.87103653,0,10.68674088
2096,9,28,22.78293228,9.530368805,0,16.15665054
2096,9,29,22.60422134,10.77151871,14.39275646,16.68787003
2096,9,30,16.28793716,8.655185699,0,12.47156143
2096,10,1,21.16388321,8.909549713,0,15.03671646
2096,10,2,22.21481705,6.806522369,13.80364418,14.51066971
2096,10,3,16.08923721,9.722629547,0.023527507,12.90593338
2096,10,4,19.11511612,7.717227936,0,13.41617203
2096,10,5,19.09155655,12.91427994,0,16.00291824
2096,10,6,18.30594254,9.626255035,0,13.96609879
2096,10,7,16.82159805,9.490940094,0,13.15626907
2096,10,8,16.94800186,8.085208893,0,12.51660538
2096,10,9,17.65558243,10.88214493,0,14.26886368
2096,10,10,19.35904312,12.0565834,0,15.70781326
2096,10,11,19.57577896,15.02600479,0,17.30089188
2096,10,12,19.39273453,14.04068375,0.97843802,16.71670914
2096,10,13,20.94137955,14.28165054,0,17.61151505
2096,10,14,19.57855606,11.49289322,3.724201202,15.53572464
2096,10,15,15.54965591,5.982028961,53.87609482,10.76584244
2096,10,16,9.528385162,3.91943717,0,6.723911166
2096,10,17,7.705356598,2.105838537,0,4.905597568
2096,10,18,15.04990005,3.134708166,0.120109163,9.092304111
2096,10,19,15.09656143,5.502811432,0.097155243,10.29968643
2096,10,20,11.35748672,5.354160309,1.455320239,8.355823517
2096,10,21,12.84448624,5.432865143,0,9.13867569
2096,10,22,14.13562393,7.655857086,0.988004327,10.89574051
2096,10,23,13.47635269,6.421970367,10.4605217,9.94916153
2096,10,24,12.45264053,4.895572662,0.008637088,8.674106598
2096,10,25,12.66766739,9.821445465,0.124115825,11.24455643
2096,10,26,11.37787247,1.280551791,1.568312287,6.329212129
2096,10,27,6.013278961,0.404300541,0.259130627,3.208789751
2096,10,28,11.50940323,1.22626102,3.451835632,6.367832124
2096,10,29,11.22308731,5.543766022,0,8.383426666
2096,10,30,12.53235245,6.678348541,2.192420006,9.605350494
2096,10,31,13.03662491,5.729709625,19.9863987,9.383167267
2096,11,1,8.326114655,4.838932037,0.009902623,6.582523346
2096,11,2,6.928623199,4.117557526,3.101430416,5.523090363
2096,11,3,7.135440826,2.90481925,2.519623518,5.020130038
2096,11,4,9.077884674,3.563510656,0,6.320697665
2096,11,5,9.524356842,5.260288239,0.253478289,7.39232254
2096,11,6,10.51312637,6.602268219,0.054452352,8.557697296
2096,11,7,9.019657135,4.152774811,0,6.586215973
2096,11,8,11.1701088,4.658786774,0.940146208,7.914447784
2096,11,9,11.79990005,7.556613922,2.868376732,9.678256989
2096,11,10,11.29449844,4.016910553,0.19942838,7.655704498
2096,11,11,9.500980377,4.630374908,1.234015465,7.065677643
2096,11,12,10.71670914,1.87002933,0.255494952,6.293369234
2096,11,13,5.941287994,-0.887264431,0.036837827,2.527011782
2096,11,14,2.878329992,-1.665432096,0,0.606448948
2096,11,15,6.17016983,-2.987880945,0,1.591144443
2096,11,16,8.334873199,3.896548986,7.903544426,6.115711093
2096,11,17,8.296543121,3.540378332,0.894918799,5.918460727
2096,11,18,6.120334625,1.082919955,1.670865774,3.60162729
2096,11,19,5.631534576,1.308566928,0.13252157,3.470050752
2096,11,20,5.148197174,0.630710423,1.144679308,2.889453799
2096,11,21,4.561191559,-0.123836666,0.130896747,2.218677446
2096,11,22,4.01858902,-0.313839108,5.057413578,1.852374956
2096,11,23,3.638431311,-0.567775905,0,1.535327703
2096,11,24,2.479739904,-3.066128016,0,-0.293194056
2096,11,25,2.347141027,-1.065212369,0,0.640964329
2096,11,26,2.275394201,-0.598201931,0,0.838596135
2096,11,27,1.438632846,-2.245266199,0,-0.403316677
2096,11,28,0.294193119,-3.226314783,0,-1.466060832
2096,11,29,-0.502590358,-4.138057709,0,-2.320324033
2096,11,30,-1.117000699,-4.136562347,0,-2.626781523
2096,12,1,-2.046688318,-6.18731308,0.045653421,-4.117000699
2096,12,2,-0.550808132,-6.100276947,2.128445148,-3.325542539
2096,12,3,0.4587439,-2.007564783,5.165535927,-0.774410442
2096,12,4,0.836246312,-2.964596033,0.557861984,-1.064174861
2096,12,5,0.696689427,-2.243526697,2.15602541,-0.773418635
2096,12,6,0.460391849,-1.818508267,0.31023246,-0.679058209
2096,12,7,-0.270870358,-3.971950769,0,-2.121410564
2096,12,8,-0.752987087,-4.587154388,0.021417564,-2.670070738
2096,12,9,-0.199703366,-3.545315027,0,-1.872509196
2096,12,10,-1.712429166,-6.403804779,0.421565562,-4.058116972
2096,12,11,-1.987392545,-5.688503265,2.2096138,-3.837947905
2096,12,12,-2.978176355,-7.282039642,0.152078107,-5.130107999
2096,12,13,-2.018581629,-8.223323822,0,-5.120952725
2096,12,14,-1.412654996,-5.124996185,0.616840899,-3.268825591
2096,12,15,-2.009060144,-5.376796722,0.001611693,-3.692928433
2096,12,16,-1.88387692,-5.003993988,2.785389423,-3.443935454
2096,12,17,-1.846462369,-7.308193207,1.096531749,-4.577327788
2096,12,18,-2.520992517,-8.868953705,0.410289884,-5.694973111
2096,12,19,-1.151668668,-5.523860931,3.165664673,-3.3377648
2096,12,20,-1.336025357,-4.421382904,1.672673941,-2.878704131
2096,12,21,-1.791408658,-5.570583344,0.689913392,-3.680996001
2096,12,22,-1.098110318,-5.94701767,16.26844406,-3.522563994
2096,12,23,-1.722469449,-10.00329208,1.488577724,-5.862880766
2096,12,24,-3.464870691,-10.07851791,0,-6.771694303
2096,12,25,-4.933620453,-8.447780609,0,-6.690700531
2096,12,26,-3.16738534,-12.03594589,4.417622566,-7.601665616
2096,12,27,-3.46929574,-9.094142914,9.35934639,-6.281719327
2096,12,28,-2.163326502,-11.26540756,0,-6.714367032
2096,12,29,-4.246944427,-6.436763763,2.769999027,-5.341854095
2096,12,30,-3.798580408,-8.747127533,1.733966231,-6.272853971
2096,12,31,-4.958248138,-12.54415512,0.815108657,-8.75120163
2097,1,1,-4.244228363,-11.4498558,0,-7.847042084
2097,1,2,-3.433803797,-7.380947113,0,-5.407375455
2097,1,3,-3.559383631,-6.690822601,0,-5.125103116
2097,1,4,0.782626927,-10.05059433,4.73640728,-4.633983701
2097,1,5,1.376071811,-4.259822845,4.146469116,-1.441875517
2097,1,6,-0.777187526,-6.127590179,0.381959319,-3.452388853
2097,1,7,-2.09341073,-5.293575287,0.202840939,-3.693493009
2097,1,8,0.515292943,-5.883876801,1.864691496,-2.684291929
2097,1,9,2.959872961,-3.097500086,5.913155079,-0.068813562
2097,1,10,3.229465246,-0.288387448,3.402611256,1.470538899
2097,1,11,2.291232824,-0.069851071,0,1.110690877
2097,1,12,2.0621984,-5.993740082,0.056944549,-1.965770841
2097,1,13,1.738132358,-5.635951996,0.123965174,-1.948909819
2097,1,14,1.882968783,-1.581600308,0,0.150684237
2097,1,15,2.054111242,-3.190639734,4.460990906,-0.568264246
2097,1,16,2.155063391,-1.141750455,0.374191344,0.506656468
2097,1,17,2.938693762,-1.754787564,0,0.591953099
2097,1,18,3.969424963,-2.099727869,4.409934044,0.934848547
2097,1,19,4.764316559,1.278873324,5.47634697,3.021594942
2097,1,20,3.801151037,1.524600863,0.052056603,2.66287595
2097,1,21,4.695285797,1.597141147,0,3.146213472
2097,1,22,4.947879791,0.654971898,0.963642478,2.801425844
2097,1,23,3.727573156,0.637576878,1.559932351,2.182575017
2097,1,24,3.274966955,0.17648682,0.408087492,1.725726888
2097,1,25,3.719485998,0.663455784,0.237112075,2.191470891
2097,1,26,4.478458405,0.538944066,4.495982647,2.508701235
2097,1,27,4.132785797,-1.412532926,0.392791867,1.360126436
2097,1,28,3.474216223,-0.871639431,2.14129591,1.301288396
2097,1,29,4.373996735,0.058078613,0.585600734,2.216037674
2097,1,30,3.51318717,-0.2549707,0.059653066,1.629108235
2097,1,31,3.073947668,-1.674770474,3.327296257,0.699588597
2097,2,1,1.95975101,-2.129299402,0,-0.084774196
2097,2,2,2.018619299,-3.484005213,1.128617644,-0.732692957
2097,2,3,0.652255833,-4.752498627,0.767521381,-2.050121397
2097,2,4,1.299136996,-5.887050629,4.768818855,-2.293956816
2097,2,5,-0.187496334,-5.434871674,0,-2.811184004
2097,2,6,0.757846653,-3.419552088,0.911661148,-1.330852717
2097,2,7,0.034213867,-4.762203217,0,-2.363994675
2097,2,8,0.92850095,-2.222530603,0.15116477,-0.647014827
2097,2,9,1.111453891,-2.043941736,0.031874694,-0.466243923
2097,2,10,2.484744787,-6.347560883,0.059605166,-1.931408048
2097,2,11,0.642551243,-6.374233246,0.116243787,-2.865841001
2097,2,12,1.789096713,-6.677700043,0.747311115,-2.444301665
2097,2,13,1.067569613,-4.395992279,1.642054439,-1.664211333
2097,2,14,-0.328884274,-5.975765228,0,-3.152324751
2097,2,15,-0.108486325,-7.977291107,2.832078457,-4.042888716
2097,2,16,1.381320834,-8.278743744,0,-3.448711455
2097,2,17,0.844638646,-5.322078705,2.305199385,-2.23872003
2097,2,18,1.846286654,-5.725826263,0,-1.939769804
2097,2,19,1.433719516,-6.647090912,0.289072245,-2.606685698
2097,2,20,3.234531164,-3.279323816,0,-0.022396326
2097,2,21,1.50876224,-2.473537683,0,-0.482387722
2097,2,22,3.297763586,-3.63802743,0,-0.170131922
2097,2,23,3.26218009,-5.050960541,0,-0.894390225
2097,2,24,0.725711644,-3.080898523,0.184232414,-1.17759344
2097,2,25,1.092227817,-3.314754725,2.133586168,-1.111263454
2097,2,26,1.670291781,-3.930599451,0.029389193,-1.130153835
2097,2,27,1.391879916,-2.623836756,0.524253547,-0.61597842
2097,2,28,3.309024572,-2.404171228,2.673702478,0.452426672
2097,3,1,0.9586218,-6.258113861,0,-2.649746031
2097,3,2,-0.269588619,-5.00585556,0,-2.63772209
2097,3,3,-0.562160671,-4.04580307,0,-2.30398187
2097,3,4,0.33575806,-6.337368011,0,-3.000804976
2097,3,5,0.31711182,-7.087245941,0.006582285,-3.385067061
2097,3,6,-0.555172145,-5.684749603,0,-3.119960874
2097,3,7,1.518619418,-5.495723724,0,-1.988552153
2097,3,8,1.702731967,-2.719661951,0,-0.508464992
2097,3,9,3.158115149,-1.631160855,0.135504514,0.763477147
2097,3,10,3.118747473,-0.071682125,3.280436516,1.523532674
2097,3,11,3.791110754,-0.486660153,0.035153955,1.652225301
2097,3,12,3.543826818,-1.046840787,0.109763816,1.248493016
2097,3,13,3.941348791,-1.700740933,0,1.120303929
2097,3,14,4.629795074,-2.163845301,0.013600031,1.232974887
2097,3,15,2.55704093,-5.865291595,0,-1.654125333
2097,3,16,2.538303137,-5.404232025,0.003657478,-1.432964444
2097,3,17,4.137058258,-0.931148708,0.329931319,1.602954775
2097,3,18,5.072208405,-0.02807251,0,2.522067947
2097,3,19,3.817600012,-1.931118131,0,0.943240941
2097,3,20,4.002719879,-2.187252283,0,0.907733798
2097,3,21,5.936130524,0.332462162,0.031233307,3.134296343
2097,3,22,5.887210846,0.771701634,0.498749524,3.32945624
2097,3,23,5.453556061,-0.225765377,0.077430405,2.613895342
2097,3,24,5.279209137,-0.486080319,0,2.396564409
2097,3,25,6.04706192,2.550601721,0.252968192,4.29883182
2097,3,26,5.47952652,1.880344272,0,3.679935396
2097,3,27,5.548923492,2.861575842,0,4.205249667
2097,3,28,5.578342438,-0.98656863,0,2.295886904
2097,3,29,4.252231598,-0.9214136,1.290270805,1.665408999
2097,3,30,6.438053131,0.748355687,0.401505679,3.593204409
2097,3,31,6.976963043,2.551913977,0,4.76443851
2097,4,1,5.722660065,0.732364476,0,3.22751227
2097,4,2,5.159183502,1.100925326,0,3.130054414
2097,4,3,5.320224762,-2.769405603,0.113800511,1.275409579
2097,4,4,5.608280182,0.491672367,0.128747314,3.049976274
2097,4,5,5.847385406,-0.889461696,0,2.478961855
2097,4,6,4.780521393,-3.174953699,0,0.802783847
2097,4,7,6.267032623,-2.380001307,0,1.943515658
2097,4,8,7.848026276,0.844516575,0,4.346271425
2097,4,9,6.879062653,2.528781652,0,4.703922153
2097,4,10,11.3263588,-1.486080289,5.682455063,4.920139253
2097,4,11,15.03082657,4.669315338,4.287752151,9.850070953
2097,4,12,14.67288589,-1.802578092,2.067189217,6.435153902
2097,4,13,8.925174713,2.068362951,0.084138945,5.496768832
2097,4,14,12.05557632,2.620975256,0.284661353,7.33827579
2097,4,15,14.39853287,7.772281647,0,11.08540726
2097,4,16,15.0987587,7.481998444,5.388601303,11.29037857
2097,4,17,13.29523087,4.221378326,0,8.758304596
2097,4,18,9.98266983,2.170474768,2.673179626,6.076572299
2097,4,19,10.64975357,1.606540561,0,6.128147066
2097,4,20,13.76370621,2.081393957,1.32469964,7.922550082
2097,4,21,10.51669693,3.370731115,0,6.943714023
2097,4,22,12.84418106,0.982120335,0,6.913150698
2097,4,23,15.34155655,2.345737219,0,8.843646884
2097,4,24,14.74844742,6.943241119,0.370271564,10.84584427
2097,4,25,15.79889297,4.769901276,5.191574097,10.28439713
2097,4,26,16.15799332,3.057224035,2.007786751,9.607608676
2097,4,27,12.04913712,4.996189117,0,8.522663116
2097,4,28,13.44195938,1.009799838,0,7.22587961
2097,4,29,15.89606094,3.804752111,0,9.850406528
2097,4,30,14.84857559,2.310214758,0,8.579395175
2097,5,1,7.824192047,3.098941565,0.065700382,5.461566806
2097,5,2,7.594028473,2.848087072,0.165349126,5.221057773
2097,5,3,10.17288589,2.409152746,0.122729093,6.29101932
2097,5,4,9.453342438,4.891483307,0.021821171,7.172412872
2097,5,5,8.232456207,4.528598785,0.224513143,6.380527496
2097,5,6,7.951328278,5.266544342,0.159252554,6.60893631
2097,5,7,9.058383942,4.641422272,0.310969025,6.849903107
2097,5,8,11.30331802,3.687656164,0.269740045,7.495487094
2097,5,9,11.66012955,3.760623693,1.550177813,7.71037662
2097,5,10,8.398288727,4.520328522,0.18245782,6.459308624
2097,5,11,9.403324127,4.281467438,0.89293611,6.842395782
2097,5,12,12.01059341,0.294620365,0,6.15260689
2097,5,13,13.03223038,4.29013443,0,8.661182404
2097,5,14,13.1904335,3.333530188,0,8.261981845
2097,5,15,16.9536171,2.954959631,0,9.954288363
2097,5,16,15.95911026,11.21673965,24.04157257,13.58792496
2097,5,17,14.25705338,8.753055573,0,11.50505447
2097,5,18,14.77273941,3.865817785,0,9.319278598
2097,5,19,14.84289932,7.034824371,0.065793715,10.93886185
2097,5,20,15.02179337,4.200992584,0,9.611392975
2097,5,21,15.31082535,6.534427643,0,10.9226265
2097,5,22,11.270298,5.092868805,1.133507252,8.181583405
2097,5,23,11.66992569,4.449802399,1.247690797,8.059864044
2097,5,24,10.91797256,6.323215485,0.044440694,8.620594025
2097,5,25,11.39520645,5.543460846,0,8.469333649
2097,5,26,12.47696304,4.291202545,0.050265636,8.384082794
2097,5,27,12.89148331,8.800327301,0,10.8459053
2097,5,28,13.79489517,6.848056793,0.130941138,10.32147598
2097,5,29,16.47146988,7.904636383,0,12.18805313
2097,5,30,17.74594498,7.885959625,0,12.8159523
2097,5,31,18.36783218,8.321079254,0,13.34445572
2097,6,1,16.91397476,9.014163971,0,12.96406937
2097,6,2,16.61102676,8.475284576,0,12.54315567
2097,6,3,17.20892715,7.155460358,0,12.18219376
2097,6,4,20.62030411,7.383426666,0,14.00186539
2097,6,5,22.22613907,11.0994606,0,16.66279984
2097,6,6,18.59305191,11.76651382,6.594950676,15.17978287
2097,6,7,17.65246964,10.92465591,0,14.28856277
2097,6,8,16.42065811,7.987125397,0,12.20389175
2097,6,9,14.90781021,4.492710114,0,9.700260162
2097,6,10,16.55359268,7.099582672,0,11.82658768
2097,6,11,14.83160782,4.654239655,0,9.742923737
2097,6,12,16.68753433,5.67798233,0,11.18275833
2097,6,13,17.16061783,6.186893463,0.380240947,11.67375565
2097,6,14,16.61648941,12.35095596,0.047644693,14.48372269
2097,6,15,15.61676407,5.440616608,0,10.52869034
2097,6,16,18.09018326,4.344028473,0,11.21710587
2097,6,17,22.48254776,8.647647858,0,15.56509781
2097,6,18,20.20700455,8.686100006,1.173674226,14.44655228
2097,6,19,13.61227798,7.978183746,0,10.79523087
2097,6,20,18.51272964,5.931522369,0,12.22212601
2097,6,21,20.20428848,6.239719391,0.151917309,13.22200394
2097,6,22,14.09653091,7.787448883,0.05846066,10.9419899
2097,6,23,20.43149185,6.78509903,0.330060452,13.60829544
2097,6,24,22.59543228,14.05878067,16.96718979,18.32710648
2097,6,25,20.38937759,8.025241852,0.888061762,14.20730972
2097,6,26,19.56396866,9.103061676,0.283758879,14.33351517
2097,6,27,22.16632462,9.432437897,0.062823407,15.79938126
2097,6,28,20.97534561,10.40134048,0.382656097,15.68834305
2097,6,29,20.56186295,8.857700348,0.171257168,14.70978165
2097,6,30,20.27679825,10.68655777,2.261809349,15.48167801
2097,7,1,15.35531998,9.618350983,1.076506138,12.48683548
2097,7,2,14.90048599,9.741062164,1.978929758,12.32077408
2097,7,3,20.37503433,7.966281891,0.025126962,14.17065811
2097,7,4,23.59741592,11.20199966,0,17.39970779
2097,7,5,22.55737686,7.608127594,0.540188789,15.08275223
2097,7,6,19.16257095,12.58630753,0.170779169,15.87443924
2097,7,7,18.48810196,13.23514175,0,15.86162186
2097,7,8,19.59860611,11.86395645,0,15.73128128
2097,7,9,21.31470108,8.861789703,0,15.08824539
2097,7,10,24.69308853,10.5253334,0,17.60921097
2097,7,11,27.96878433,17.11502457,1.748568535,22.54190445
2097,7,12,25.46365738,10.33832169,9.073840141,17.90098953
2097,7,13,22.73523331,12.44784927,0.831410885,17.59154129
2097,7,14,18.729496,14.78302383,8.932359695,16.75625992
2097,7,15,19.86191177,13.49380875,1.087200284,16.67786026
2097,7,16,20.78537369,11.52197647,0,16.15367508
2097,7,17,21.80835342,12.19467545,0,17.00151443
2097,7,18,25.99051285,11.88150406,0,18.93600845
2097,7,19,25.207798,18.94427872,0,22.07603836
2097,7,20,25.83566666,16.96094131,0.371748507,21.39830399
2097,7,21,23.91104507,14.84091568,3.343089104,19.37598038
2097,7,22,25.37503433,17.31824112,0,21.34663773
2097,7,23,26.18674088,15.21982193,0,20.7032814
2097,7,24,25.57907486,14.42023087,0,19.99965286
2097,7,25,25.9044838,13.94940567,0,19.92694473
2097,7,26,26.94873428,13.99045181,0,20.46959305
2097,7,27,26.58981705,15.2567482,0,20.92328262
2097,7,28,26.20679092,14.71237564,0,20.45958328
2097,7,29,26.29727554,14.96066666,0,20.6289711
2097,7,30,26.51318741,13.53613663,0,20.02466202
2097,7,31,27.27499771,15.85281754,0,21.56390762
2097,8,1,27.76861954,16.10144424,0,21.93503189
2097,8,2,25.37558365,14.10739517,2.195650101,19.74148941
2097,8,3,23.71371841,13.78604507,0,18.74988174
2097,8,4,28.54397964,11.42392349,0,19.98395157
2097,8,5,34.07379532,20.20132828,0,27.1375618
2097,8,6,30.25918961,10.36063004,5.403422832,20.30990982
2097,8,7,21.42889786,13.23440933,0,17.33165359
2097,8,8,24.94647598,11.18072891,0,18.06360245
2097,8,9,27.06375504,14.92352676,0,20.9936409
2097,8,10,26.43454361,13.41025162,0,19.92239761
2097,8,11,29.50638199,14.53381729,0.103305481,22.02009964
2097,8,12,29.00052261,18.81702042,0.353430629,23.90877151
2097,8,13,27.38864517,19.12729263,5.898499489,23.2579689
2097,8,14,26.12631607,19.56692886,0.024841759,22.84662247
2097,8,15,25.18640518,16.13922501,0,20.66281509
2097,8,16,25.20233536,17.59000015,0,21.39616776
2097,8,17,24.70193863,15.78448868,0,20.24321365
2097,8,18,22.9873085,14.12958145,0,18.55844498
2097,8,19,22.65750504,14.89706802,0.025495855,18.77728653
2097,8,20,21.68896866,14.15771866,0.418670028,17.92334366
2097,8,21,21.43271255,15.57907486,0.483705729,18.50589371
2097,8,22,21.60486221,12.37704849,0,16.99095535
2097,8,23,22.88138199,14.37585831,0,18.62862015
2097,8,24,24.81064224,14.41757584,1.269650578,19.61410904
2097,8,25,24.60559464,16.03897476,0.00752569,20.3222847
2097,8,26,23.99438858,12.92694473,0,18.46066666
2097,8,27,25.16189957,12.77652359,0.733570993,18.96921158
2097,8,28,18.64017105,11.78177261,0.204044163,15.21097183
2097,8,29,20.11172867,11.97861099,0.481037557,16.04516983
2097,8,30,22.89905167,11.64825821,0,17.27365494
2097,8,31,21.43796158,12.07556534,0.876007497,16.75676346
2097,9,1,13.91431046,10.07269669,2.081185579,11.99350357
2097,9,2,15.78113174,10.95825577,1.637287378,13.36969376
2097,9,3,14.99087906,10.49716568,0.093066603,12.74402237
